-10.55423,14.82871,-9.864585;-0.6117068,0.769612,-0.1830634;15.3199996948242
-10.35881,14.74881,-10.11764;-0.6054311,0.7707888,-0.1983376;15.3399991989136
-10.16168,14.66566,-10.36808;-0.5989635,0.7717567,-0.2136219;15.3599996566772
-9.962528,14.57893,-10.61603;-0.5922955,0.7725143,-0.2289274;15.3800001144409
-9.761187,14.48844,-10.86149;-0.5854224,0.7730581,-0.2442576;15.3999996185303
-9.557591,14.3941,-11.10441;-0.5783415,0.773384,-0.2596118;15.4200000762939
-9.351714,14.29584,-11.34473;-0.5710499,0.773488,-0.274988;15.4399995803833
-9.143545,14.19361,-11.58239;-0.5635452,0.7733657,-0.290383;15.460000038147
-8.933085,14.08737,-11.81732;-0.5558257,0.7730125,-0.3057931;15.4799995422363
-8.720341,13.97708,-12.04941;-0.5478891,0.7724242,-0.321214;15.5
-8.505322,13.86271,-12.27861;-0.5397335,0.771596,-0.3366415;15.5199995040894
-8.28804,13.74422,-12.5048;-0.5313569,0.7705233,-0.3520707;15.539999961853
-8.068511,13.62158,-12.72792;-0.5227572,0.7692014,-0.3674972;15.5599994659424
-7.846751,13.49477,-12.94786;-0.5139329,0.7676255,-0.3829154;15.5799999237061
-7.62278,13.36376,-13.16453;-0.5048817,0.7657906,-0.3983206;15.5999994277954
-7.396617,13.22851,-13.37782;-0.495602,0.7636918,-0.4137069;15.6199998855591
-7.168287,13.08899,-13.58765;-0.486092,0.761324,-0.4290691;15.6399993896484
-6.937815,12.94519,-13.79391;-0.4763501,0.7586823,-0.4444005;15.6599998474121
-6.705229,12.79708,-13.99649;-0.4663742,0.7557613,-0.4596956;15.6799993515015
-6.470558,12.64462,-14.19528;-0.4561631,0.7525557,-0.4749474;15.6999998092651
-6.233835,12.48781,-14.39018;-0.4457152,0.7490605,-0.4901493;15.7199993133545
-5.995095,12.32661,-14.58107;-0.4350286,0.7452702,-0.5052945;15.7399997711182
-5.754377,12.16101,-14.76784;-0.4241027,0.741179,-0.5203755;15.7599992752075
-5.51172,11.99099,-14.95036;-0.4129354,0.7367821,-0.5353844;15.7799997329712
-5.267169,11.81654,-15.12852;-0.4015263,0.7320734,-0.5503138;15.7999992370605
-5.020768,11.63764,-15.30219;-0.3898738,0.7270476,-0.565155;15.8199996948242
-4.772569,11.45428,-15.47124;-0.3779771,0.7216991,-0.5798998;15.8399991989136
-4.522623,11.26645,-15.63556;-0.3658355,0.7160223,-0.5945388;15.8599996566772
-4.270985,11.07414,-15.795;-0.3570821,0.7068797,-0.6105846;15.8800001144409
-4.009481,10.88444,-15.94599;-0.3496646,0.6957336,-0.6274467;15.8999996185303
-3.733452,10.70171,-16.08579;-0.3422156,0.6834916,-0.6447695;15.9200000762939
-3.440619,10.52885,-16.21208;-0.3338996,0.6707294,-0.6622939;15.9399995803833
-3.13025,10.36799,-16.32278;-0.3242222,0.6578369,-0.6798019;15.960000038147
-2.802617,10.22075,-16.41603;-0.3129006,0.6450926,-0.6971002;15.9799995422363
-2.45866,10.08847,-16.49008;-0.2997843,0.6327089,-0.714009;16
-2.099787,9.972231,-16.54339;-0.2848051,0.6208547,-0.7303599;16.0200004577637
-1.727754,9.872989,-16.57451;-0.2679492,0.6096733,-0.7459905;16.0399990081787
-1.344589,9.79154,-16.58215;-0.2492404,0.59929,-0.7607435;16.0599994659424
-0.9525473,9.728562,-16.56518;-0.2287322,0.5898194,-0.7744641;16.0799999237061
-0.5594233,9.685325,-16.52912;-0.2068042,0.5812138,-0.787034;16.1000003814697
-0.1767941,9.663763,-16.48558;-0.1841345,0.5733203,-0.7983723;16.1199989318848
0.1938673,9.664639,-16.4343;-0.1609049,0.5663143,-0.8083302;16.1399993896484
0.5514863,9.686459,-16.37589;-0.1372971,0.5602293,-0.8168799;16.1599998474121
0.8951995,9.727769,-16.31089;-0.1134859,0.5550761,-0.8240216;16.1800003051758
1.224295,9.78716,-16.23982;-0.09336936,0.5606539,-0.8227693;16.1999988555908
1.551208,9.841141,-16.16832;-0.07339054,0.565943,-0.8211713;16.2199993133545
1.87502,9.891539,-16.09589;-0.05356458,0.570865,-0.8192948;16.2399997711182
2.195818,9.93828,-16.02258;-0.0338991,0.5754191,-0.817156;16.2600002288818
2.513589,9.981446,-15.94841;-0.01440892,0.5796121,-0.8147651;16.2799987792969
2.828324,10.02111,-15.87339;0.004893839,0.583452,-0.8121329;16.2999992370605
3.140016,10.05734,-15.79754;0.02399752,0.5869468,-0.8092698;16.3199996948242
3.44866,10.09021,-15.72089;0.04289091,0.5901039,-0.8061872;16.3400001525879
3.754251,10.11979,-15.64346;0.06156409,0.5929326,-0.8028953;16.3599987030029
4.056784,10.14616,-15.56526;0.0800086,0.5954418,-0.7994046;16.3799991607666
4.356256,10.16938,-15.48633;0.09821641,0.59764,-0.7957261;16.3999996185303
4.652665,10.18953,-15.40668;0.1161807,0.5995371,-0.7918695;16.4200000762939
4.94601,10.20667,-15.32632;0.1338943,0.6011425,-0.7878451;16.4400005340576
5.23629,10.22088,-15.2453;0.1525929,0.5988734,-0.7861718;16.4599990844727
5.519754,10.24053,-15.16198;0.171722,0.5945329,-0.7855204;16.4799995422363
5.794555,10.26928,-15.0757;0.1910124,0.5892304,-0.7850617;16.5
6.059316,10.30914,-14.98623;0.210272,0.5836472,-0.7843097;16.5200004577637
6.313043,10.36094,-14.89359;0.2293502,0.5781962,-0.7829992;16.5399990081787
6.555001,10.42484,-14.79798;0.2481238,0.5731251,-0.7810009;16.5599994659424
6.784644,10.50061,-14.69965;0.266494,0.5685794,-0.7782663;16.5799999237061
7.001567,10.58779,-14.5989;0.2843838,0.5646412,-0.7747943;16.6000003814697
7.205472,10.68578,-14.49602;0.3017336,0.5613527,-0.7706102;16.6199989318848
7.396135,10.79397,-14.39133;0.3184981,0.5587325,-0.7657524;16.6399993896484
7.573394,10.91166,-14.28511;0.3346442,0.5567834,-0.7602667;16.6599998474121
7.737129,11.03821,-14.17766;0.3501474,0.5554992,-0.7541999;16.6800003051758
7.88725,11.17296,-14.06923;0.3649903,0.5548685,-0.7475982;16.6999988555908
8.023689,11.31527,-13.9601;0.3791601,0.5548772,-0.7405059;16.7199993133545
8.146393,11.46452,-13.8505;0.3926483,0.5555092,-0.7329645;16.7399997711182
8.255314,11.62013,-13.74068;0.4054485,0.5567482,-0.7250124;16.7600002288818
8.350405,11.78152,-13.63085;0.4175559,0.5585779,-0.7166854;16.7799987792969
8.431616,11.94815,-13.52125;0.4289666,0.5609831,-0.7080154;16.7999992370605
8.498889,12.11949,-13.41209;0.4396772,0.5639482,-0.6990325;16.8199996948242
8.552157,12.29501,-13.30356;0.4496837,0.5674601,-0.6897635;16.8400001525879
8.59134,12.47422,-13.19589;0.4589813,0.5715052,-0.6802338;16.8599987030029
8.616342,12.65661,-13.08927;0.4675642,0.5760718,-0.6704664;16.8799991607666
8.627051,12.84168,-12.98391;0.4754254,0.5811488,-0.6604822;16.8999996185303
8.623343,13.02895,-12.88002;0.4825564,0.5867259,-0.6503015;16.9200000762939
8.605075,13.2179,-12.77781;0.4889469,0.5927936,-0.6399428;16.9400005340576
8.572091,13.40802,-12.6775;0.4945844,0.5993426,-0.6294242;16.9599990844727
8.524224,13.59876,-12.5793;0.4994543,0.6063648,-0.6187626;16.9799995422363
8.461299,13.78958,-12.48345;0.5035405,0.6138513,-0.607975;17
8.383135,13.97989,-12.39018;0.5068237,0.6217939,-0.5970781;17.0200004577637
8.289555,14.16907,-12.29974;0.5092832,0.6301835,-0.5860882;17.0399990081787
8.180387,14.35646,-12.21237;0.5033364,0.6394839,-0.5811307;17.0599994659424
8.07282,14.54075,-12.12503;0.4973353,0.6485348,-0.5762468;17.0799999237061
7.964352,14.72227,-12.03775;0.4912965,0.6573899,-0.5713724;17.1000003814697
7.855269,14.90102,-11.95052;0.485235,0.6660463,-0.5665062;17.1199989318848
7.74558,15.07701,-11.86337;0.4791533,0.6745084,-0.5616498;17.1399993896484
7.635322,15.25029,-11.77629;0.4730544,0.6827794,-0.556805;17.1599998474121
7.524528,15.42087,-11.68931;0.4669408,0.6908634,-0.5519729;17.1800003051758
7.413229,15.58877,-11.60242;0.4608158,0.6987634,-0.5471548;17.1999988555908
7.301458,15.75403,-11.51564;0.4546818,0.7064831,-0.5423523;17.2199993133545
7.189245,15.91668,-11.42898;0.4485412,0.7140259,-0.5375667;17.2399997711182
7.07662,16.07673,-11.34245;0.4423963,0.7213951,-0.5327989;17.2600002288818
6.963612,16.23421,-11.25605;0.4362494,0.7285944,-0.5280498;17.2799987792969
6.850251,16.38916,-11.1698;0.4301028,0.7356268,-0.5233209;17.2999992370605
6.736563,16.54159,-11.08369;0.4239584,0.7424958,-0.5186127;17.3199996948242
6.622577,16.69154,-10.99775;0.417818,0.7492048,-0.5139265;17.3400001525879
6.508317,16.83902,-10.91198;0.4116836,0.7557569,-0.5092624;17.3599987030029
6.393811,16.98407,-10.82639;0.4055568,0.7621552,-0.5046219;17.3799991607666
6.279084,17.12671,-10.74098;0.3994394,0.7684027,-0.5000055;17.3999996185303
6.164159,17.26697,-10.65576;0.3933325,0.7745029,-0.4954138;17.4200000762939
6.04906,17.40487,-10.57075;0.3872381,0.7804586,-0.4908472;17.4400005340576
5.933812,17.54045,-10.48595;0.3811575,0.7862727,-0.4863068;17.4599990844727
5.818435,17.67371,-10.40136;0.3750916,0.7919484,-0.4817925;17.4799995422363
5.702952,17.8047,-10.317;0.369042,0.7974884,-0.4773052;17.5
5.587385,17.93344,-10.23287;0.3630095,0.8028958,-0.472845;17.5200004577637
5.471754,18.05996,-10.14898;0.3569955,0.8081731,-0.4684127;17.5399990081787
5.356079,18.18427,-10.06534;0.3510011,0.8133231,-0.4640085;17.5599994659424
5.24038,18.3064,-9.98195;0.3450267,0.8183486,-0.4596327;17.5799999237061
5.124675,18.42639,-9.898819;0.3390738,0.8232521,-0.4552856;17.6000003814697
5.008984,18.54425,-9.815955;0.3331432,0.8280362,-0.4509674;17.6199989318848
4.893324,18.66001,-9.733364;0.3243671,0.8327645,-0.4486527;17.6399993896484
4.783462,18.77411,-9.650018;0.3140588,0.8373975,-0.4473619;17.6599998474121
4.681944,18.8867,-9.565434;0.303008,0.8419427,-0.4464511;17.6800003051758
4.59017,18.99774,-9.479475;0.2916987,0.8464074,-0.4455405;17.6999988555908
4.508757,19.1071,-9.392189;0.2804276,0.8507951,-0.4444188;17.7199993133545
4.437859,19.2146,-9.303721;0.2693756,0.8551071,-0.4429771;17.7399997711182
4.377358,19.32007,-9.214263;0.2586509,0.8593438,-0.4411667;17.7600002288818
4.326992,19.42334,-9.124014;0.2557333,0.8626282,-0.4364323;17.7799987792969
4.274026,19.52503,-9.034346;0.2528318,0.8658503,-0.4317168;17.7999992370605
4.221682,19.62499,-8.945051;0.2499763,0.8689905,-0.4270449;17.8199996948242
4.169197,19.72328,-8.856167;0.2471322,0.8720595,-0.422419;17.8400001525879
4.116758,19.81992,-8.767693;0.2443067,0.8750573,-0.4178385;17.8599987030029
4.064334,19.91494,-8.679637;0.2414986,0.8779857,-0.4133031;17.8799991607666
4.011942,20.00834,-8.592008;0.2387078,0.8808468,-0.4088124;17.8999996185303
3.95959,20.10017,-8.50481;0.235935,0.8836417,-0.4043662;17.9200000762939
3.907284,20.19044,-8.418053;0.2331797,0.8863724,-0.3999639;17.9400005340576
3.855035,20.27917,-8.331739;0.230442,0.8890404,-0.3956054;17.9599990844727
3.802848,20.36639,-8.245878;0.2277222,0.8916469,-0.3912907;17.9799995422363
3.750731,20.45212,-8.160474;0.2250202,0.8941938,-0.3870186;18
3.698691,20.53638,-8.075532;0.2223357,0.8966823,-0.3827893;18.0200004577637
3.646736,20.61919,-7.991058;0.2196691,0.8991139,-0.3786023;18.0399990081787
3.594871,20.70058,-7.907057;0.2170205,0.9014898,-0.3744573;18.0599994659424
3.543103,20.78056,-7.823533;0.2143893,0.9038114,-0.3703541;18.0799999237061
3.491439,20.85915,-7.740492;0.2117761,0.90608,-0.3662921;18.1000003814697
3.439884,20.93638,-7.657937;0.2091804,0.9082968,-0.3622712;18.1199989318848
3.388444,21.01227,-7.575873;0.2038371,0.9107104,-0.3592451;18.1399993896484
3.341246,21.08673,-7.493931;0.1969836,0.913209,-0.3567165;18.1599998474121
3.299707,21.15971,-7.411983;0.1893582,0.9157407,-0.3543479;18.1800003051758
3.26471,21.23114,-7.33001;0.1814117,0.9182749,-0.3519389;18.1999988555908
3.236591,21.30092,-7.248066;0.1798213,0.9200787,-0.3480222;18.2199993133545
3.206621,21.36962,-7.166729;0.1782532,0.921846,-0.3441302;18.2399997711182
3.17721,21.43709,-7.085912;0.1767187,0.9235697,-0.3402787;18.2600002288818
3.147715,21.50339,-7.00563;0.1751891,0.9252558,-0.3364677;18.2799987792969
3.118309,21.56853,-6.925884;0.1736718,0.9269039,-0.3326969;18.2999992370605
3.088953,21.63253,-6.846676;0.1721644,0.9285153,-0.3289663;18.3199996948242
3.059661,21.69541,-6.76801;0.1706677,0.9300907,-0.3252751;18.3400001525879
3.030433,21.75718,-6.689886;0.1691814,0.931631,-0.3216229;18.3599987030029
3.001273,21.81787,-6.612308;0.1677056,0.933137,-0.3180097;18.3799991607666
2.972184,21.87749,-6.535277;0.1662402,0.9346095,-0.3144348;18.3999996185303
2.94317,21.93606,-6.458796;0.164785,0.9360494,-0.3108978;18.4200000762939
2.914232,21.99359,-6.382865;0.1633402,0.9374573,-0.3073986;18.4400005340576
2.885374,22.05011,-6.307487;0.1619055,0.938834,-0.3039365;18.4599990844727
2.856599,22.10563,-6.232662;0.1604813,0.9401802,-0.3005112;18.4799995422363
2.827908,22.16015,-6.158392;0.1590669,0.9414966,-0.2971226;18.5
2.799305,22.21371,-6.084678;0.1576629,0.9427838,-0.2937704;18.5200004577637
2.770792,22.26632,-6.01152;0.1562687,0.9440427,-0.2904538;18.5399990081787
2.74237,22.31799,-5.93892;0.1548845,0.9452738,-0.2871728;18.5599994659424
2.714043,22.36873,-5.866877;0.1535103,0.9464777,-0.2839269;18.5799999237061
2.685812,22.41857,-5.795392;0.152146,0.9476552,-0.2807156;18.6000003814697
2.65768,22.46751,-5.724465;0.1507916,0.9488066,-0.2775392;18.6199989318848
2.629648,22.51558,-5.654097;0.1494468,0.9499328,-0.2743965;18.6399993896484
2.601717,22.56278,-5.584287;0.1481119,0.9510341,-0.2712877;18.6599998474121
2.573891,22.60913,-5.515035;0.1467865,0.9521112,-0.2682124;18.6800003051758
2.54617,22.65465,-5.446342;0.1454708,0.9531647,-0.2651703;18.6999988555908
2.518557,22.69934,-5.378205;0.1441645,0.9541951,-0.262161;18.7199993133545
2.491051,22.74323,-5.310626;0.1428678,0.9552028,-0.2591841;18.7399997711182
2.463656,22.78632,-5.243604;0.1415803,0.9561884,-0.2562395;18.7600002288818
2.436373,22.82863,-5.177137;0.1403022,0.9571525,-0.2533266;18.7799987792969
2.409202,22.87018,-5.111225;0.1390338,0.9580954,-0.2504453;18.7999992370605
2.382145,22.91096,-5.045867;0.1377742,0.9590176,-0.2475953;18.8199996948242
2.355204,22.95101,-4.981063;0.1365238,0.9599198,-0.244776;18.8400001525879
2.328379,22.99032,-4.91681;0.1352826,0.9608021,-0.2419876;18.8599987030029
2.301671,23.02892,-4.853108;0.1340504,0.9616651,-0.2392294;18.8799991607666
2.275082,23.06681,-4.789955;0.1328273,0.9625093,-0.2365013;18.8999996185303
2.248612,23.10401,-4.727351;0.131613,0.9633349,-0.2338029;18.9200000762939
2.222262,23.14053,-4.665293;0.1304076,0.9641426,-0.2311339;18.939998626709
2.196033,23.17637,-4.60378;0.1292109,0.9649326,-0.2284942;18.9599990844727
2.169926,23.21156,-4.54281;0.128023,0.9657054,-0.2258832;18.9799995422363
2.143942,23.2461,-4.482382;0.1268438,0.9664613,-0.2233008;19
2.118081,23.28,-4.422494;0.1256731,0.9672007,-0.2207467;19.0200004577637
2.092344,23.31327,-4.363144;0.124511,0.9679239,-0.2182207;19.0399990081787
2.066731,23.34593,-4.30433;0.1233574,0.9686314,-0.2157226;19.0599994659424
2.041244,23.37799,-4.24605;0.1222121,0.9693234,-0.2132518;19.0799999237061
2.015882,23.40945,-4.188302;0.1210752,0.9700003,-0.2108085;19.1000003814697
1.990645,23.44033,-4.131084;0.1199467,0.9706625,-0.2083918;19.1199989318848
1.965535,23.47063,-4.074395;0.1188263,0.9713102,-0.2060019;19.1399993896484
1.940552,23.50037,-4.01823;0.1177141,0.9719438,-0.2036385;19.1599998474121
1.915695,23.52956,-3.96259;0.11661,0.9725636,-0.2013013;19.1800003051758
1.890966,23.5582,-3.90747;0.1155139,0.9731699,-0.1989899;19.1999988555908
1.866364,23.58631,-3.852868;0.1120654,0.9739358,-0.1972066;19.2199993133545
1.844137,23.61383,-3.79868;0.1072645,0.9747839,-0.1956802;19.2399997711182
1.825093,23.64074,-3.744862;0.1017251,0.9756693,-0.1942202;19.2600002288818
1.80971,23.66702,-3.691411;0.1009571,0.9761879,-0.1920022;19.2799987792969
1.79354,23.69284,-3.638485;0.1002309,0.9766935,-0.1897988;19.2999992370605
1.777657,23.71817,-3.586071;0.09951887,0.9771872,-0.18762;19.3199996948242
1.761807,23.74302,-3.534166;0.09881001,0.9776703,-0.1854656;19.3400001525879
1.746049,23.76741,-3.482766;0.098107,0.9781427,-0.1833356;19.3599987030029
1.73037,23.79134,-3.431869;0.09740897,0.9786048,-0.1812295;19.3799991607666
1.714772,23.81482,-3.381472;0.09671599,0.9790568,-0.1791475;19.3999996185303
1.699256,23.83786,-3.331573;0.09602793,0.979499,-0.1770886;19.4200000762939
1.683821,23.86046,-3.282169;0.09534509,0.9799315,-0.1750533;19.439998626709
1.668467,23.88264,-3.233257;0.09466716,0.9803545,-0.173041;19.4599990844727
1.653196,23.90439,-3.184834;0.09399401,0.9807683,-0.1710518;19.4799995422363
1.638005,23.92573,-3.136897;0.0933259,0.9811731,-0.1690848;19.5
1.622897,23.94667,-3.089443;0.09266251,0.9815691,-0.1671403;19.5200004577637
1.60787,23.96722,-3.042469;0.09200418,0.9819563,-0.1652181;19.5399990081787
1.592924,23.98737,-2.995972;0.09135035,0.9823352,-0.1633179;19.5599994659424
1.57806,24.00714,-2.94995;0.09070112,0.9827058,-0.1614391;19.5799999237061
1.563278,24.02653,-2.904399;0.09005672,0.9830683,-0.1595821;19.6000003814697
1.548576,24.04556,-2.859316;0.08941713,0.9834229,-0.1577463;19.6199989318848
1.533956,24.06422,-2.814698;0.08653296,0.9839184,-0.1562581;19.6399993896484
1.52119,24.08247,-2.770491;0.08234286,0.9844886,-0.1549255;19.6599998474121
1.510885,24.10028,-2.726676;0.07742572,0.9850935,-0.1536097;19.6800003051758
1.503428,24.11763,-2.683254;0.07213317,0.98571,-0.1522257;19.6999988555908
1.498982,24.13451,-2.640236;0.06667465,0.9863245,-0.1507264;19.7199993133545
1.49761,24.1509,-2.597639;0.06651091,0.9865971,-0.1490049;19.7399997711182
1.495409,24.16701,-2.555499;0.06639408,0.9868608,-0.1473013;19.7600002288818
1.493433,24.1828,-2.513807;0.06628755,0.9871178,-0.1456172;19.7799987792969
1.491397,24.19829,-2.472558;0.06617941,0.9873691,-0.1439531;19.7999992370605
1.48938,24.21347,-2.431749;0.06607243,0.9876147,-0.1423081;19.8199996948242
1.48736,24.22836,-2.391378;0.06596608,0.9878547,-0.1406826;19.8400001525879
1.485343,24.24297,-2.35144;0.06586034,0.9880892,-0.139076;19.8599987030029
1.483329,24.25728,-2.311933;0.06575504,0.9883184,-0.1374883;19.8799991607666
1.481316,24.27132,-2.272854;0.06565055,0.9885423,-0.1359193;19.8999996185303
1.479307,24.28508,-2.234199;0.06554648,0.9887612,-0.1343687;19.9200000762939
1.4773,24.29858,-2.195964;0.06544303,0.9889751,-0.132836;19.939998626709
1.475296,24.31181,-2.158147;0.06534023,0.9891841,-0.1313219;19.9599990844727
1.473296,24.32479,-2.120745;0.06523788,0.9893884,-0.1298254;19.9799995422363
1.471298,24.33751,-2.083754;0.06513632,0.989588,-0.1283466;20
1.469305,24.34998,-2.04717;0.0650352,0.989783,-0.1268853;20.0200004577637
1.467315,24.3622,-2.010991;0.06493472,0.9899737,-0.1254414;20.0399990081787
1.465328,24.37419,-1.975213;0.06483488,0.99016,-0.1240147;20.0599994659424
1.463346,24.38594,-1.939834;0.06473546,0.990342,-0.1226049;20.0799999237061
1.461368,24.39746,-1.904848;0.0646367,0.9905199,-0.1212119;20.1000003814697
1.459394,24.40876,-1.870255;0.06453837,0.9906938,-0.1198354;20.1199989318848
1.457425,24.41983,-1.836049;0.06444087,0.9908637,-0.1184755;20.1399993896484
1.45546,24.43069,-1.802229;0.06434382,0.9910298,-0.1171317;20.1599998474121
1.453499,24.44133,-1.76879;0.06424721,0.991192,-0.1158042;20.1800003051758
1.451544,24.45176,-1.735729;0.06415141,0.9913507,-0.1144924;20.1999988555908
1.449593,24.46199,-1.703044;0.06405606,0.9915056,-0.1131965;20.2199993133545
1.447647,24.47201,-1.670731;0.06396117,0.9916571,-0.1119162;20.2399997711182
1.445707,24.48184,-1.638786;0.06386673,0.9918051,-0.1106513;20.2600002288818
1.443771,24.49147,-1.607206;0.06377311,0.9919497,-0.1094016;20.2799987792969
1.441841,24.50092,-1.575989;0.06368013,0.9920911,-0.1081672;20.2999992370605
1.439916,24.51017,-1.54513;0.0635874,0.9922292,-0.1069476;20.3199996948242
1.437997,24.51925,-1.514628;0.06349512,0.9923643,-0.1057426;20.3400001525879
1.436083,24.52814,-1.484478;0.06340367,0.9924962,-0.1045525;20.3599987030029
1.434175,24.53686,-1.454677;0.06331265,0.9926252,-0.1033767;20.3799991607666
1.432272,24.5454,-1.425222;0.06322227,0.9927512,-0.1022152;20.3999996185303
1.430375,24.55378,-1.39611;0.06313215,0.9928744,-0.101068;20.4200000762939
1.428484,24.56199,-1.367339;0.06304286,0.9929948,-0.09993475;20.439998626709
1.426598,24.57004,-1.338903;0.06295383,0.9931124,-0.09881529;20.4599990844727
1.424719,24.57792,-1.310802;0.06286541,0.9932275,-0.09770946;20.4799995422363
1.422845,24.58565,-1.28303;0.06277744,0.9933398,-0.09661731;20.5
1.420978,24.59323,-1.255586;0.0626901,0.9934497,-0.09553842;20.5200004577637
1.419117,24.60065,-1.228466;0.0626032,0.9935571,-0.09447283;20.5399990081787
1.417261,24.60793,-1.201667;0.06251675,0.9936621,-0.09342056;20.5599994659424
1.415412,24.61507,-1.175187;0.06243091,0.9937646,-0.09238103;20.5799999237061
1.41357,24.62206,-1.149021;0.06234552,0.9938649,-0.09135444;20.6000003814697
1.411733,24.62891,-1.123167;0.06226074,0.9939629,-0.09034041;20.6199989318848
1.409902,24.63562,-1.097622;0.06217622,0.9940587,-0.08933896;20.6399993896484
1.408078,24.6422,-1.072382;0.06209251,0.9941523,-0.08835008;20.6599998474121
1.40626,24.64865,-1.047446;0.06200904,0.9942439,-0.08737323;20.6800003051758
1.404449,24.65497,-1.022809;0.06192583,0.9943333,-0.08640862;20.6999988555908
1.402644,24.66117,-0.9984695;0.06184341,0.9944208,-0.0854562;20.7199993133545
1.400845,24.66724,-0.9744237;0.06176144,0.9945062,-0.08451544;20.7399997711182
1.399053,24.67319,-0.9506689;0.06167988,0.9945898,-0.08358635;20.7600002288818
1.397267,24.67902,-0.9272021;0.06159875,0.9946715,-0.08266912;20.7799987792969
1.395488,24.68473,-0.9040205;0.06151805,0.9947514,-0.0817632;20.7999992370605
1.393715,24.69033,-0.8811212;0.06143795,0.9948295,-0.08086856;20.8199996948242
1.391948,24.69581,-0.8585012;0.06135828,0.9949058,-0.07998524;20.8400001525879
1.390188,24.70119,-0.8361578;0.06127904,0.9949804,-0.07911304;20.8599987030029
1.388434,24.70646,-0.8140881;0.06120022,0.9950534,-0.07825179;20.8799991607666
1.386687,24.71162,-0.7922893;0.06112163,0.9951247,-0.07740132;20.8999996185303
1.384946,24.71668,-0.7707585;0.06104365,0.9951944,-0.07656177;20.9200000762939
1.383212,24.72164,-0.7494931;0.06096627,0.9952626,-0.07573245;20.939998626709
1.381484,24.72649,-0.7284902;0.0608893,0.9953293,-0.07491387;20.9599990844727
1.379763,24.73125,-0.707747;0.06081258,0.9953945,-0.07410571;20.9799995422363
1.378048,24.73592,-0.687261;0.06073626,0.9954582,-0.07330775;21
1.376339,24.74049,-0.6670293;0.06066035,0.9955206,-0.07251982;21.0200004577637
1.374637,24.74497,-0.6470491;0.06058504,0.9955815,-0.07174191;21.0399990081787
1.372942,24.74936,-0.627318;0.06051012,0.9956411,-0.07097384;21.0599994659424
1.371252,24.75366,-0.6078331;0.06043543,0.9956994,-0.07021563;21.0799999237061
1.36957,24.75787,-0.588592;0.06036133,0.9957564,-0.06946708;21.1000003814697
1.367893,24.762,-0.5695919;0.06028745,0.9958122,-0.068728;21.1199989318848
1.366223,24.76605,-0.5508302;0.06021397,0.9958667,-0.06799858;21.1399993896484
1.364559,24.77001,-0.5323045;0.06014108,0.99592,-0.06727847;21.1599998474121
1.362902,24.77389,-0.514012;0.06006841,0.9959722,-0.06656767;21.1800003051758
1.361251,24.7777,-0.4959504;0.05999631,0.9960232,-0.06586578;21.1999988555908
1.359606,24.78143,-0.478117;0.05992443,0.9960731,-0.065173;21.2199993133545
1.357968,24.78508,-0.4605094;0.05985295,0.9961219,-0.06448917;21.2399997711182
1.356335,24.78866,-0.443125;0.05978185,0.9961696,-0.06381406;21.2600002288818
1.354709,24.79217,-0.4259614;0.05971114,0.9962163,-0.0631477;21.2799987792969
1.35309,24.7956,-0.4090163;0.05964081,0.996262,-0.06248989;21.2999992370605
1.351476,24.79897,-0.392287;0.05957088,0.9963067,-0.06184065;21.3199996948242
1.349868,24.80227,-0.3757713;0.05950115,0.9963504,-0.06119996;21.3400001525879
1.348267,24.8055,-0.3594667;0.05943197,0.9963932,-0.0605671;21.3599987030029
1.346671,24.80867,-0.3433709;0.05936319,0.996435,-0.05994298;21.3799991607666
1.345082,24.81177,-0.3274816;0.05929459,0.9964761,-0.05932668;21.3999996185303
1.343499,24.81481,-0.3117964;0.05922619,0.9965161,-0.05871858;21.4200000762939
1.341922,24.81779,-0.2963129;0.05915835,0.9965553,-0.05811831;21.439998626709
1.34035,24.82071,-0.281029;0.05909088,0.9965937,-0.05752585;21.4599990844727
1.338785,24.82356,-0.2659423;0.05902361,0.9966313,-0.05694122;21.4799995422363
1.337225,24.82636,-0.2510506;0.05895689,0.996668,-0.05636404;21.5
